NAME,REGISTER,IMO,TYPE,LOA,LPP,B,H,T,GT,NT,DWT,Link
MSC DAMLA,28379Y,9250983,HOCR,293.87,281.4,40,24.2,14,74071,28667,74453,https://www.vesselfinder.com/vessels/details/9250983
PACIFIC CARRIER,28963J,9378943,Container ship,147.87,140.3,23.25,11.5,8.5,9940,5020,10400,https://www.vesselfinder.com/vessels/details/9378943
MSC KATYAYNI,25175R,9110389,Container ship,274.6,263,40,20.17,10,64999,37655,51120,https://www.vesselfinder.com/vessels/details/9110389
PERSEUS,12568N,9129469,YLRO,132.85,125.3,18.7,14,7.28,6326,3251,8002,https://www.vesselfinder.com/vessels/details/9129469
KATHARINA SCHEPERS,16196G,9584865,Container ship,151.72,142.37,23.4,9.5,8,10318,5391,10600,https://www.vesselfinder.com/vessels/details/9584865
MSC QINGDAO F,43077A,9221059,Container ship,170,159.2,24.8,14.2,10.85,15988,8222,20579,https://www.vesselfinder.com/vessels/details/9221059
CMA CGM GOYA,15196U,9365972,Container ship,141.6,132.3,20.6,9.5,7.72,7702,3614,9620,https://www.vesselfinder.com/vessels/details/9365972
CMA CGM AMBER,08921Y,9350381,Container ship,280,266,32.2,21.5,13.5,49810,29772,62234,https://www.vesselfinder.com/vessels/details/9350381
CMA CGM KERGUELEN,25364W,9702132,Container ship,398,380,54,30,16.48,177381,106359,186745,https://www.vesselfinder.com/vessels/details/9702132
MSC ARCHIMIDIS,22858X,9315379,Container ship,317.8,303,43.2,24.5,14.96,89776,53921,108836,https://www.vesselfinder.com/vessels/details/9315379
CMA CGM MONTMARTRE,34635Y,9839155,Container ship,399.9,383,61.3,33.5,16,236583,101823,221102,https://www.vesselfinder.com/vessels/details/9839155
CMA CGM AFRICA THREE,12894S,9451939,Container ship,228,217.3,37.3,19.34,12.45,40827,24146,51604,https://www.vesselfinder.com/vessels/details/9451939
MSC DARIEN,43076Y,9243394,Container ship,322.97,309.2,42.8,246,14.5,89097,59077,99518,https://www.vesselfinder.com/vessels/details/9243394
LUCKY DRAGON,41907D,9117181,Container ship,174.95,163,26.5,14.2,10.5,17287,8849,22198,https://www.vesselfinder.com/vessels/details/9117181
MSC AMIHAN F,15245X,9449687,Cargo / Container ship,139.17,130.49,22.6,8.8,3014,9996,4900,11807,https://www.vesselfinder.com/vessels/details/9449687
CMA CGM SWORDFISH,08644X,9331000,Container ship,294.12,278.73,32.2,21.8,13.52,54309,34011,65987,https://www.vesselfinder.com/vessels/details/9331000
MEDKON MERSIN,11424U,9430040,Container ship,132.69,121,19.2,10.5,7.65,7170,3068,8544,https://www.vesselfinder.com/vessels/details/9430040
WIEBKE SCHEPERS,13390G,9353747,Container ship,154.85,144.9,21.5,9.3,6.97,9056,4776,10600,https://www.vesselfinder.com/vessels/details/9353747
FSL KELANG,35053D,9845049,Container ship,171.9,168.52,24.29,13.6,9.5,16850,8324,23063,https://www.vesselfinder.com/vessels/details/9845049
MSC SHIRLEY,29706R,9224049,Container ship,188.09,175.6,30,16.77,11.5,23890,10623,29804,https://www.vesselfinder.com/vessels/details/9224049
VENTO DI MEZZOGIORNO,43339K,9440588,Container ship,129.62,120.34,20.6,10.8,7.4,7545,3165,8268,https://www.vesselfinder.com/vessels/details/9440588
GANTA BHUM,10920W,9315862,Container ship,222.17,212.18,30,16.8,12.01,28592,14768,39396,https://www.vesselfinder.com/vessels/details/9315862
ANTON SCHEPERS,07197A,9255763,Container ship,164.65,155.6,21.5,10.1,7.01,9755,4909,12337,https://www.vesselfinder.com/vessels/details/9255763
KOTA GAYA,20412P,9616802,Container ship,210,30,16.8,12,4837,29015,39598,222,https://www.vesselfinder.com/vessels/details/9616802
OUED ZIZ,17192P,9143855,Container ship,114.67,105.92,20,9.1,7.1,5638,2540,7600,https://www.vesselfinder.com/vessels/details/9143855
CMA CGM MARLIN,42193P,9322463,Container ship,294.05,283,32.2,21.6,13.5,54152,30973,68038,https://www.vesselfinder.com/vessels/details/9322463
ATLANTIC SILVER,10452N,9396622,Container ship,149.6,25,14.9,9.5,5420,16162,6128,161.3,https://www.vesselfinder.com/vessels/details/9396622
TASMAN,22926W,9189342,Container ship,264.4,40,24.3,14,6180,66526,67902,278.01,https://www.vesselfinder.com/vessels/details/9189342
SC PHOENIX,06582G,9236262,Container ship,149,137.9,22.7,11.3,7.8,10308,5070,12457,https://www.vesselfinder.com/vessels/details/9236262
MED TRABZON,31792J,9141780,Container ship,182.03,172.71,29.8,15.6,11.57,21531,11839,29700,https://www.vesselfinder.com/vessels/details/9141780
GSS YANGON,06258E,9055450,Container ship,166.7,158,27.2,13.6,8.37,15183,6269,18166,https://www.vesselfinder.com/vessels/details/9055450
CMA CGM COLUMBA,11340D,9410789,Container ship,363,348,45.6,29.74,15.5,131332,59901,128550,https://www.vesselfinder.com/vessels/details/9410789
ELBWATER,14425G,9504073,Container ship,151.72,142.37,23.4,11.75,8,10585,5372,13000,https://www.vesselfinder.com/vessels/details/9504073
CONTSHIP ERA,12019R,9507702,General cargo ship,147.87,141.37,23.25,11.5,8.5,9909,4503,138743,https://www.vesselfinder.com/vessels/details/9507702
CMA CGM ZANZIBAR,42652N,9367827,Container ship,211.85,199.95,29.8,16.7,11.4,26638,11909,34252,https://www.vesselfinder.com/vessels/details/9367827
CMA CGM VASCO DE GAMA,25628J,9706889,Container ship,399.2,381.4,54,16,4450,179922,99861,184700,https://www.vesselfinder.com/vessels/details/9706889
ODYSSEUS,28354W,9315824,Container ship,222.15,210,30,12,16.8,28592,14769,39000,https://www.vesselfinder.com/vessels/details/9315824
MSC JESSENIA R,25314S,9215672,Container ship,257.33,245.56,32.2,19.3,12.53,40085,24319,51087,https://www.vesselfinder.com/vessels/details/9215672
WILHELM,15271B,9376050,Container ship,125.8,22.5,11.3,8.71,2609,9981,5215,134.44,https://www.vesselfinder.com/vessels/details/9376050
MSC TIPHAINE II,43971W,9270828,Container ship,186.76,27.8,16.6,11016,5624,21932,24279,196.87,https://www.vesselfinder.com/vessels/details/9270828
CMA CGM RIO GRANDE,26593H,9722699,Container ship,299.9,286,48.2,20.32,14.5,95680,52015,110521,https://www.vesselfinder.com/vessels/details/9722699
ANL WYONG,13106X,9334155,Container ship,260,244.5,32.25,19.3,11,39906,24504,50607,https://www.vesselfinder.com/vessels/details/9334155
CMA CGM ANTOINE DE SAINT EXUPERY,29376H,9776418,Container ship,400,383,59,33,15.8,219277,99813,202684,https://www.vesselfinder.com/vessels/details/9776418
DEPE,38623J,9186405,Container ship,117.9,108,17.9,9.2,7.1,5056,2530,6900,https://www.vesselfinder.com/vessels/details/9186405
CMA CGM KOUROU,30646N,9845659,Container ship,190,180,30.4,17,9.5,27571,8442,26757,https://www.vesselfinder.com/vessels/details/9845659
CMA CGM RHONE,24319L,9674543,Container ship,299.95,286,48.2,24.6,14.8,96253,39892,113800,https://www.vesselfinder.com/vessels/details/9674543
HELENE,29122G,9362956,Container ship,139.17,130.49,22.6,11.8,8.8,9996,4900,11807,https://www.vesselfinder.com/vessels/details/9362956
CMA CGM CORTE REAL,14492E,9454400,Container ship,349.5,51.2,29.9,16,12500,151446,165182,365.5,https://www.vesselfinder.com/vessels/details/9454400
MINDORO,30518Y,9944730,Container ship,172,169,28.4,14.5,9.7,18680,8037,24435,https://www.vesselfinder.com/vessels/details/9944730
VERONICA B,31162Y,9436305,CQCE,140.62,130,21.8,9.5,7.34,7852,3363,9387,https://www.vesselfinder.com/vessels/details/9436305
CMA CGM TITAN,12251T,9399222,Container ship,363,348,45.6,29.74,15.5,131332,59901,128550,https://www.vesselfinder.com/vessels/details/9399222
TROPIC HOPE,31912P,9809904,Container ship,159.73,150,24.5,14.8,10.5,15215,6642,20325,https://www.vesselfinder.com/vessels/details/9809904
MSC ANNE F,35156Q,9347803,Container ship,139.14,129,22.6,11.8,8.8,9981,4900,11832,https://www.vesselfinder.com/vessels/details/9347803
MSC ELAINE,43729J,9393321,Container ship,339.62,322.6,45.6,14.5,10177,95681,51638,99086,https://www.vesselfinder.com/vessels/details/9393321
CMA CGM MOZART,03817B,9280615,Container ship,277.28,260.06,40,24.3,14.5,65247,37549,73235,https://www.vesselfinder.com/vessels/details/9280615
RIJNBORG,08760Y,9355812,PHFZ,176,167,23.7,10.85,7.7,16506,8084,15578,https://www.vesselfinder.com/vessels/details/9355812
CMA CGM SINNAMARY,30648Q,9845673,Container ship,190,186.5,30.4,17,9.5,27571,8442,26827,https://www.vesselfinder.com/vessels/details/9845673
ENCOUNTER,07017E,9255775,Container ship,125.67,21.5,9.3,7.1,2220,7642,3838,134.65,https://www.vesselfinder.com/vessels/details/9255775
ANBIEN BAY,35441A,9444950,Container ship,171.99,160,27.6,14,9.52,17515,8074,21908,https://www.vesselfinder.com/vessels/details/9444950
CMA CGM NABUCCO,04765G,9299630,Container ship,334.07,314.71,42.8,24.6,14.5,91410,48921,101879,https://www.vesselfinder.com/vessels/details/9299630
PACIFIC NINGBO,10897W,9339064,Container ship,129.62,121.24,20.6,10.8,10.8,7545,3165,8210,https://www.vesselfinder.com/vessels/details/9339064
CMA CGM BENJAMIN FRANKLIN,25629K,9706891,Container ship,399.2,381.4,54,30.2,16,179922,99861,185000,https://www.vesselfinder.com/vessels/details/9706891
EA GANNET,40660X,9937476,Container ship,171.9,168.52,24.29,13.6,9.5,17011,8324,23017,https://www.vesselfinder.com/vessels/details/9937476
CMA CGM LA SCALA,13133C,9450612,Container ship,334.04,319,42.8,24.6,15,90931,61650,109021,https://www.vesselfinder.com/vessels/details/9450612
SITC TOKUYAMA,36274F,9834026,Container ship,141,132,24.8,11.2,11.2,9967,4944,12327,https://www.vesselfinder.com/vessels/details/9834026
A2B COMFORT,38624K,9183415,Container ship,101.12,96,18.2,8.25,6.55,3999,2176,5300,https://www.vesselfinder.com/vessels/details/9183415
RUTH,14968W,9376036,Container ship,134.4,125.8,22.5,11.3,8.71,9981,6006,11253,https://www.vesselfinder.com/vessels/details/9376036
ST. JOHN,29256C,9634646,Container ship,161.74,27.4,13.8,9.5,4334,16889,21508,171.9,https://www.vesselfinder.com/vessels/details/9634646
CMA CGM ROSSINI,03819D,9280639,Container ship,277.28,260.06,40,24.3,14.5,65247,37549,73235,https://www.vesselfinder.com/vessels/details/9280639
MSC POLARIS,29223R,9074042,Container ship,299.95,283,37.1,21.8,13.03,60862,23180,63014,https://www.vesselfinder.com/vessels/details/9074042
HAIAN LINK,15689F,9522788,Container ship,147,135,25,13.7,8.95,12559,5618,15204,https://www.vesselfinder.com/vessels/details/9522788
CONTSHIP ANA,22657E,9308596,Container ship,139.1,130.49,22.6,11.8,8.8,9981,4900,11789,https://www.vesselfinder.com/vessels/details/9308596
MSC DYMPHNA,24622Q,9110391,Container ship,274.6,263,40,20.17,14.02,64947,37655,51120,https://www.vesselfinder.com/vessels/details/9110391
MCC ANDALAS,30358A,9499022,Container ship,147.79,140.3,23.25,11.5,8.51,9954,5117,13950,https://www.vesselfinder.com/vessels/details/9499022
CMA CGM PEGASUS,12250S,9399210,Container ship,363,349.99,45.6,29.74,15.5,131332,59901,128550,https://www.vesselfinder.com/vessels/details/9399210
HR AARAI,42283M,9123594,Container ship,184.51,174,27.6,14,10.03,16772,8327,24662,https://www.vesselfinder.com/vessels/details/9123594
HR SAHARE,42279H,9157399,Container ship,174.78,27.6,14,10.03,4025,16772,24637,184.5,https://www.vesselfinder.com/vessels/details/9157399
PROSPERITY,07644L,8912754,Container ship,149.62,149.5,22.3,11.1,8.3,9600,4876,12400,https://www.vesselfinder.com/vessels/details/8912754
CHENNAI EXPRESS,27318V,9306158,Container ship,304.1,292,40,24.2,14,73934,42246,81099,https://www.vesselfinder.com/vessels/details/9306158
MSC MICHIGAN VII,21505C,9196864,Container ship,304.16,292,40,24.2,14,74583,41490,81574,https://www.vesselfinder.com/vessels/details/9196864
LASALLE,41890K,9349368,Container ship,199.93,188,32.2,16.6,11.28,27213,11848,32878,https://www.vesselfinder.com/vessels/details/9349368
CMA CGM MARCO POLO,14495H,9454436,Container ship,396,378.4,53.6,29.9,16,176546,101053,187625,https://www.vesselfinder.com/vessels/details/9454436
MSC MATILDE V,11520Y,9181663,HODP,294.07,282.08,32.25,17.28,13.5,53208,35277,67615,https://www.vesselfinder.com/vessels/details/9181663
TZINI,25299B,9625906,Container ship,170,160,29.8,14.5,8.5,20239,7688,24157,https://www.vesselfinder.com/vessels/details/9625906
WAN HAI 517,15493S,9457660,Container ship,259,246.4,37.3,19.4,12.8,47250,20463,57830,https://www.vesselfinder.com/vessels/details/9457660
CMA CGM OSIRIS,37720C,9882504,Container ship,366,355.39,51,30.2,16,154995,72841,155979,https://www.vesselfinder.com/vessels/details/9882504
MSC POLINA,41036G,9376141,Container ship,208.95,196.9,29.8,16.4,11.62,26435,12990,34331,https://www.vesselfinder.com/vessels/details/9376141
MIZAR,04302D,9295505,Container ship,161.3,157.7,25,14.9,9.5,16162,6128,17350,https://www.vesselfinder.com/vessels/details/9295505
CMA CGM NILE,27162B,9732589,Container ship,300,287,48.25,24.8,15,93702,51914,117293,https://www.vesselfinder.com/vessels/details/9732589
CONTSHIP MAX,25511G,9347786,Cargo / Container ship,139.17,130.49,22.6,11.8,8.8,9981,4900,11807,https://www.vesselfinder.com/vessels/details/9347786
MICRONESIAN PRIDE,10811D,9148805,Container ship,100.75,94,16,6.92,6.2,3838,2035,5118,https://www.vesselfinder.com/vessels/details/9148805
DHANU,37480R,9122473,Container ship,184.1,172.36,25.3,13.5,3233,16803,8648,23051,https://www.vesselfinder.com/vessels/details/9122473
CMA CGM JACQUES SAADE,34637B,9839179,Container ship,399.9,383,61.3,33.5,16,236583,101823,216900,https://www.vesselfinder.com/vessels/details/9839179
CMA CGM JULES VERNE,14497K,9454450,Container ship,396,378.4,53.6,29.9,16,176435,101053,186470,https://www.vesselfinder.com/vessels/details/9454450
ZIM EUROPE,22932D,9189354,Container ship,264.4,40,24.3,14,6180,66526,67902,278.01,https://www.vesselfinder.com/vessels/details/9189354
MSC SHAY,43730K,9393022,Container ship,339.62,322.6,45.6,14.5,10177,95681,51638,99086,https://www.vesselfinder.com/vessels/details/9393022
MSC FELIXSTOWE,42989E,9290402,Container ship,294.13,283.2,32.3,22.1,13.65,54809,34226,67310,https://www.vesselfinder.com/vessels/details/9290402
LUCIA B,29959R,9404077,Container ship,140.64,130,21.8,9.5,7.34,7852,3363,9360,https://www.vesselfinder.com/vessels/details/9404077
MSC ELSA 3,29820Q,9123221,Container ship,183.91,172.36,25.3,9.91,13.53,16799,8672,22994,https://www.vesselfinder.com/vessels/details/9123221
CMA CGM TANYA,26594J,9722704,Container ship,299.9,286,48.2,25,14.5,95680,52015,110501,https://www.vesselfinder.com/vessels/details/9722704
SC MONTREUX,37408N,9295414,Container ship,264.04,252,32.25,19.3,12.5,41359,23584,52863,https://www.vesselfinder.com/vessels/details/9295414
CMA CGM EVERGLADE,37900X,9894985,Container ship,366,355.4,51,30.2,16,153907,68860,154348,https://www.vesselfinder.com/vessels/details/9894985
PACIFIC SHENZHEN,28967N,9330862,Container ship,147.87,141.37,23.25,11.5,8.51,9940,5020,13749,https://www.vesselfinder.com/vessels/details/9330862
CMA CGM VIRGINIA,08648C,9351139,Container ship,283.2,32.2,21.8,13.5,3867,54309,34011,65890,https://www.vesselfinder.com/vessels/details/9351139
GALEN,41370U,9344679,Container ship,186.36,175,27.6,17.1,11.3,22914,9277,28142,https://www.vesselfinder.com/vessels/details/9344679
OREA,30302P,9670107,Container ship,184.94,175.9,30,16.5,9.5,24528,8098,25044,https://www.vesselfinder.com/vessels/details/9670107
BERNHARD SCHEPERS,16193D,9492505,Container ship,151.72,142.37,23.4,9.5,8,10318,5391,10600,https://www.vesselfinder.com/vessels/details/9492505
GARDINER,41426F,9275048,Container ship,199,30.2,16.7,11.5,5240,26833,34295,210.03,https://www.vesselfinder.com/vessels/details/9275048
CMA CGM BOUGAINVILLE,25366Y,9702156,Container ship,398,380,54,30,16.48,177381,106359,186528,https://www.vesselfinder.com/vessels/details/9702156
SC POTOMAC,06583H,9236274,Container ship,149,137.9,22.7,11.3,7.8,10308,5070,12457,https://www.vesselfinder.com/vessels/details/9236274
CMA CGM SORBONNE,34641F,9839210,Container ship,399.9,383,61.3,33.5,16,236583,101823,221191,https://www.vesselfinder.com/vessels/details/9839210
MSC EVEREST VIII,31118B,9286231,Container ship,334.07,320.99,42.8,24.6,14.5,90745,55203,101661,https://www.vesselfinder.com/vessels/details/9286231
YM CONSTANCY,35964T,9864576,Container ship,209.75,206.2,32.8,16.8,11.2,32720,12912,37435,https://www.vesselfinder.com/vessels/details/9864576
CMA CGM FORT DE FRANCE,30257Q,9809825,Container ship,219,210,35.6,18.3,11,36946,16385,38840,https://www.vesselfinder.com/vessels/details/9809825
MSC TARA III,43970V,9259381,Container ship,189.51,32.2,16.6,11.25,5374,27227,33232,199.93,https://www.vesselfinder.com/vessels/details/9259381
CMA CGM PUGET,02205Y,9248124,Container ship,282.1,268.78,32.2,21.5,13.02,49855,20243,58334,https://www.vesselfinder.com/vessels/details/9248124
CMA CGM NANTONG,42754Y,9349629,Container ship,264.21,249.94,32.2,16.5,12.75,42020,25512,53644,https://www.vesselfinder.com/vessels/details/9349629
WAN HAI 516,15492R,9457658,Container ship,259,246.4,37.3,19.4,12.8,47250,20463,57830,https://www.vesselfinder.com/vessels/details/9457658
ZIM CHARLESTON,33624A,9461506,Container ship,335.63,319,42.8,24.8,14.5,91761,56159,102517,https://www.vesselfinder.com/vessels/details/9461506
KETA,01413N,9225782,Container ship,195.6,185.5,30.2,16.6,11.01,26061,10209,30453,https://www.vesselfinder.com/vessels/details/9225782
