NAME,REGISTER,IMO,TYPE,LOA,LPP,B,H,T,GT,NT,DWT,Link
MEDEMBORG,39D586,9142514,PBFP,134.5,127.2,16.5,9.8,7.12,6540,3686,9769,https://www.vesselfinder.com/vessels/details/9142514
PELAGIC EXPRESS,36231J,9390381,General cargo ship,81.35,77.25,13.15,4.65,6.2,1867,885,2639,https://www.vesselfinder.com/vessels/details/9390381
NECATI CAVUSOGLU,00353L,9212785,Cargo / Container ship,88.05,79.8,12.5,6,5.14,1868,1108,3171,https://www.vesselfinder.com/vessels/details/9212785
DON CHARLES ROBERT,33771K,9197416,Cargo / Container ship,98.9,92.5,13.8,7.4,5.74,3198,1725,4310,https://www.vesselfinder.com/vessels/details/9197416
VARNEBANK,01042K,9213739,Cargo / Container ship,132.23,123.84,15.87,9.65,7.05,6130,3608,9567,https://www.vesselfinder.com/vessels/details/9213739
ARKLOW ARTIST,32058X,9851983,General cargo ship,119.5,116.89,14.99,9.7,7.19,5078,2704,8543,https://www.vesselfinder.com/vessels/details/9851983
MUROS,09896J,9397640,Cargo ship,89.9,84.95,14.4,7.35,5.79,2998,1678,4489,https://www.vesselfinder.com/vessels/details/9397640
AZOV CONFIDENCE,25380P,9372602,General cargo ship,142,136.3,18,6,5.68,6529,2590,10145,https://www.vesselfinder.com/vessels/details/9372602
NAAYEM,25775T,9717826,Deck ship,60.3,14,3.65,2.7,971,969,278,64,https://www.vesselfinder.com/vessels/details/9717826
MANIZALES,16372X,9567257,Cargo / Container ship,118.79,113.03,15.3,9.85,7.06,4951,2384,7850,https://www.vesselfinder.com/vessels/details/9567257
LAGANBORG,11768T,9407419,General cargo ship,122.1,116.04,14.4,6.5,1613,4695,2558,6718,https://www.vesselfinder.com/vessels/details/9407419
PRINCESSE OUI,41359H,9711913,General cargo ship,179.99,172.56,28.2,14.3,10.1,21185,11398,33375,https://www.vesselfinder.com/vessels/details/9711913
CLARA K.,15080T,9373321,General cargo ship,90.28,84.9,15.2,5.64,970,3057,1503,4285,https://www.vesselfinder.com/vessels/details/9373321
CELINA,25529B,9306378,General cargo ship,108.16,104.11,18.2,9,6.7,5581,2835,7580,https://www.vesselfinder.com/vessels/details/9306378
ALEXANDRA A,08961S,9356684,General cargo ship,141.5,132.2,22.6,8.25,2761,10689,4970,12099,https://www.vesselfinder.com/vessels/details/9356684
