NAME,REGISTER,IMO,TYPE,LOA,LPP,B,H,T,GT,NT,DWT,Link
MED TRABZON,31792J,9141780,Container ship,182.03,172.71,29.8,15.6,11.57,21531,11839,29700,https://www.vesselfinder.com/vessels/details/9141780
GSS YANGON,06258E,9055450,Container ship,166.7,158,27.2,13.6,8.37,15183,6269,18166,https://www.vesselfinder.com/vessels/details/9055450
CMA CGM COLUMBA,11340D,9410789,Container ship,363,348,45.6,29.74,15.5,131332,59901,128550,https://www.vesselfinder.com/vessels/details/9410789
ELBWATER,14425G,9504073,Container ship,151.72,142.37,23.4,11.75,8,10585,5372,13000,https://www.vesselfinder.com/vessels/details/9504073
CONTSHIP ERA,12019R,9507702,General cargo ship,147.87,141.37,23.25,11.5,8.5,9909,4503,138743,https://www.vesselfinder.com/vessels/details/9507702
CMA CGM ZANZIBAR,42652N,9367827,Container ship,211.85,199.95,29.8,16.7,11.4,26638,11909,34252,https://www.vesselfinder.com/vessels/details/9367827
CMA CGM VASCO DE GAMA,25628J,9706889,Container ship,399.2,381.4,54,16,4450,179922,99861,184700,https://www.vesselfinder.com/vessels/details/9706889
ODYSSEUS,28354W,9315824,Container ship,222.15,210,30,12,16.8,28592,14769,39000,https://www.vesselfinder.com/vessels/details/9315824
MSC JESSENIA R,25314S,9215672,Container ship,257.33,245.56,32.2,19.3,12.53,40085,24319,51087,https://www.vesselfinder.com/vessels/details/9215672
WILHELM,15271B,9376050,Container ship,125.8,22.5,11.3,8.71,2609,9981,5215,134.44,https://www.vesselfinder.com/vessels/details/9376050
MSC TIPHAINE II,43971W,9270828,Container ship,186.76,27.8,16.6,11016,5624,21932,24279,196.87,https://www.vesselfinder.com/vessels/details/9270828
CMA CGM RIO GRANDE,26593H,9722699,Container ship,299.9,286,48.2,20.32,14.5,95680,52015,110521,https://www.vesselfinder.com/vessels/details/9722699
ANL WYONG,13106X,9334155,Container ship,260,244.5,32.25,19.3,11,39906,24504,50607,https://www.vesselfinder.com/vessels/details/9334155
CMA CGM ANTOINE DE SAINT EXUPERY,29376H,9776418,Container ship,400,383,59,33,15.8,219277,99813,202684,https://www.vesselfinder.com/vessels/details/9776418
DEPE,38623J,9186405,Container ship,117.9,108,17.9,9.2,7.1,5056,2530,6900,https://www.vesselfinder.com/vessels/details/9186405
CMA CGM KOUROU,30646N,9845659,Container ship,190,180,30.4,17,9.5,27571,8442,26757,https://www.vesselfinder.com/vessels/details/9845659
CMA CGM RHONE,24319L,9674543,Container ship,299.95,286,48.2,24.6,14.8,96253,39892,113800,https://www.vesselfinder.com/vessels/details/9674543
HELENE,29122G,9362956,Container ship,139.17,130.49,22.6,11.8,8.8,9996,4900,11807,https://www.vesselfinder.com/vessels/details/9362956
CMA CGM CORTE REAL,14492E,9454400,Container ship,349.5,51.2,29.9,16,12500,151446,165182,365.5,https://www.vesselfinder.com/vessels/details/9454400
MINDORO,30518Y,9944730,Container ship,172,169,28.4,14.5,9.7,18680,8037,24435,https://www.vesselfinder.com/vessels/details/9944730
VERONICA B,31162Y,9436305,CQCE,140.62,130,21.8,9.5,7.34,7852,3363,9387,https://www.vesselfinder.com/vessels/details/9436305
CMA CGM TITAN,12251T,9399222,Container ship,363,348,45.6,29.74,15.5,131332,59901,128550,https://www.vesselfinder.com/vessels/details/9399222
TROPIC HOPE,31912P,9809904,Container ship,159.73,150,24.5,14.8,10.5,15215,6642,20325,https://www.vesselfinder.com/vessels/details/9809904
MSC ANNE F,35156Q,9347803,Container ship,139.14,129,22.6,11.8,8.8,9981,4900,11832,https://www.vesselfinder.com/vessels/details/9347803
MSC ELAINE,43729J,9393321,Container ship,339.62,322.6,45.6,14.5,10177,95681,51638,99086,https://www.vesselfinder.com/vessels/details/9393321
CMA CGM MOZART,03817B,9280615,Container ship,277.28,260.06,40,24.3,14.5,65247,37549,73235,https://www.vesselfinder.com/vessels/details/9280615
RIJNBORG,08760Y,9355812,PHFZ,176,167,23.7,10.85,7.7,16506,8084,15578,https://www.vesselfinder.com/vessels/details/9355812
CMA CGM SINNAMARY,30648Q,9845673,Container ship,190,186.5,30.4,17,9.5,27571,8442,26827,https://www.vesselfinder.com/vessels/details/9845673
ENCOUNTER,07017E,9255775,Container ship,125.67,21.5,9.3,7.1,2220,7642,3838,134.65,https://www.vesselfinder.com/vessels/details/9255775
ANBIEN BAY,35441A,9444950,Container ship,171.99,160,27.6,14,9.52,17515,8074,21908,https://www.vesselfinder.com/vessels/details/9444950
