NAME,REGISTER,IMO,TYPE,LOA,LPP,B,H,T,GT,NT,DWT,Link
MSC ZOE,15C0123,9703318,Container Ship,395.46,379.4,59,30.3,14.5,"192,784","111,423","199,281",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9703318
COSCO SHIPPING ANDES,18K0007,9757888,Container Ship,366,350.5,51.2,30.2,14,"154,300","84,334","153,987",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9757888
MSC JADE,16V0076,9762326,Container Ship,398.4,382.4,59,30.3,14.5,"194,308","112,221","200,148",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9762326
MILD WALTZ,14W0182,9666869,Container Ship,147.9,139.6,23.25,11.5,7.3,"9,994","5,122","13,273",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9666869
CMA CGM LOUVRE,20Q0413,9839143,Container Ship,399.9,393.9,61.3,33.5,14.5,"236,583","101,823","220,869",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9839143
WAN HAI 292,19T0756,9871397,Container Ship,175,172,28.6,16.5,9.5,"20,918","7,684","23,780",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9871397
ZHONG GU JIANG SU,10N0338,9400148,Container Ship,275,262,32.2,21.5,12,"50,963","30,224","63,381",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9400148
MERATUS LEMBATA,18J0144,9821536,Open-Top Container Ship,123.6,120.8,21.8,9.53,5.3,"8,588","4,602","8,563",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9821536
YI SHENG,96R3002,9130999,Container Ship,113,103,19,8.5,6.49,"4,822","2,476","6,816",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9130999
NZ NINGBO,99D6018,9187320,Container Ship,199.88,190,30.5,16.4,10.25,"24,626","10,814","29,277",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9187320
XIN ZHENG ZHOU,12E0156,9523029,Container Ship,255.1,242,37.3,19.6,13,"47,917","24,185","67,041",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9523029
