NAME,REGISTER,IMO,TYPE,LOA,LPP,B,H,T,GT,NT,DWT,Link
BANGOR,06731T,9372975,Passenger / Ro-ro cargo ship,46.1,43.5,12,11.8,2.8,1226,365,233,https://www.vesselfinder.com/vessels/details/9372975
ENG HUP MARIS,32998U,9850941,Light ship,25,24,6.1,2.5,1.1,130,53,31,https://www.vesselfinder.com/vessels/details/9850941
LIBERDADI,17560P,9594092,Light ship,45.85,45.4,12.3,4.6,1.85,753,408,92,https://www.vesselfinder.com/vessels/details/9594092
ISLAND K'ULUT'A,37652D,9900588,Passenger / Ro-ro cargo ship,81.2,74,17,5.7,3.3,2277,683,260,https://www.vesselfinder.com/vessels/details/9900588
LE PONANT,02053J,8914219,Passenger ship,88.55,73,11.9,5.2,4179,1491,447,1071,https://www.vesselfinder.com/vessels/details/8914219
PONT AVEN,03065J,9268708,Passenger / Ro-ro cargo ship,170.8,30.9,9.7,6.8,1,40859,4803,184.6,https://www.vesselfinder.com/vessels/details/9268708
ALMEIDA GARRETT,03541B,9283411,Light ship - Fast passenger carrier,49.2,47.17,11.99,3.28,1.55,713,213,48,https://www.vesselfinder.com/vessels/details/9283411
LE DUMONT D'URVILLE,31625C,9814052,Passenger ship,131.5,118.4,18,18.2,4.7,9988,2996,1377,https://www.vesselfinder.com/vessels/details/9814052
SEA SPIRIT,19775W,8802868,Passenger ship,90.6,80.15,15.3,5.85,4.2,4200,1263,695,https://www.vesselfinder.com/vessels/details/8802868
LA GIRONDE,01801K,9246748,Passenger ferry,64.87,18.3,11.1,290,2517,3442,1032,71,https://www.vesselfinder.com/vessels/details/9246748
MSC OPERA,02210E,9250464,Passenger ship,274.9,245.9,28.8,34.85,1,65591,41711,6260,https://www.vesselfinder.com/vessels/details/9250464
AGIA THEODORA,991F34,8822155,SXZI,76.5,73,15.2,5.1,3.94,2336,700,1046,https://www.vesselfinder.com/vessels/details/8822155
FINLANDIA,22623S,9214379,OJPP,174.99,162.1,27.6,15.4,7,36365,13577,5506,https://www.vesselfinder.com/vessels/details/9214379
SAAREMAA 1,20315J,9474072,Passenger ferry,97.8,92.24,18.5,4.2,5.7,5233,1849,900,https://www.vesselfinder.com/vessels/details/9474072
PRONY EXPRESS,21328K,9643398,FICV,41.2,38.4,10.9,6.8,2,635,217,49,https://www.vesselfinder.com/vessels/details/9643398
LITE FERRY NINE,33312L,9886299,LITE SHIPPING CORP,65,13.6,5.4,3.8,1616,2017,1076,70,https://www.vesselfinder.com/vessels/details/9886299
LE BELLOT,35180R,9852418,Passenger ship,131.5,118.4,18,18.2,4.7,9988,2996,1359,https://www.vesselfinder.com/vessels/details/9852418
TASSILI II,01108G,9265419,Ferry boat,142.92,129.59,24,14.65,6.3,20024,7858,3520,https://www.vesselfinder.com/vessels/details/9265419
OCEAN VICTORY,36420P,9868869,Passenger ship,104.4,99.8,18.4,7.25,5.3,8181,2490,1613,https://www.vesselfinder.com/vessels/details/9868869
MSC MUSICA,04673G,9320087,Passenger ship,293.8,269.14,32.2,10.6,7.85,92409,34360,9996,https://www.vesselfinder.com/vessels/details/9320087
EL DJAZAIR II,03338F,9265421,Passenger / Cargo ship,142.91,129.59,24,14.65,6.3,20024,7858,3520,https://www.vesselfinder.com/vessels/details/9265421
SEA FALCON,01973W,9251298,Light ship - Fast passenger carrier,25.78,7.14,2.46,2,1164,196,74,28.2,https://www.vesselfinder.com/vessels/details/9251298
