NAME,REGISTER,IMO,TYPE,LOA,LPP,B,H,T,GT,NT,DWT,Link
SASANQUA,37662P,9882891,Liquefied gas carrier,95.99,91.3,15,6.8,5,3216,964,3208,https://www.vesselfinder.com/vessels/details/9882891
RIO AMAZONAS,35194G,9466386,Oil tanker,120,109,16.5,8.3,6.73,4461,2504,7198,https://www.vesselfinder.com/vessels/details/9466386
DH EPOCH,30855Q,9753648,Oil tanker / Chemical tanker,120,113.8,22,11.4,8.5,8860,4016,13204,https://www.vesselfinder.com/vessels/details/9753648
CONCORD,32314B,9274006,Oil tanker / Chemical tanker,112,105,18.7,10.01,7.61,5367,2694,8578,https://www.vesselfinder.com/vessels/details/9274006
QEM STAR,00941A,9216793,Liquefied gas carrier,95.3,83.3,16.5,7.25,5.51,3411,1023,4034,https://www.vesselfinder.com/vessels/details/9216793
STENSTRAUM,37776N,9187394,Oil tanker / Chemical tanker,145.2,133.6,20.9,11.2,11.2,8882,4593,13677,https://www.vesselfinder.com/vessels/details/9187394
LNG ABUJA II,25145J,9690169,Liquefied gas carrier,292,280,47.8,26.2,11.65,116568,34970,87147,https://www.vesselfinder.com/vessels/details/9690169
CRYSTAL LAVENDER,35191D,9851610,Liquefied gas carrier,99.98,93.5,17.2,7.8,6.05,4324,1376,4920,https://www.vesselfinder.com/vessels/details/9851610
GREEN ADVENTURE,39677E,9927201,Oil tanker,249.9,245.4,44,21.5,15,64314,34706,114319,https://www.vesselfinder.com/vessels/details/9927201
SILVER CARLA,24294J,9682382,Oil tanker / Chemical tanker,183,174,32.2,19.1,13.26,29553,13632,49680,https://www.vesselfinder.com/vessels/details/9682382
KENRICK,15724T,9475430,Oil tanker / Product tanker,144,134,23,8.8,3715,11271,4884,16788,https://www.vesselfinder.com/vessels/details/9475430
ENDO SIROCCO,39033E,9118161,Oil tanker / Product tanker,91,86,15.59,7.8,6.2,3368,1367,4967,https://www.vesselfinder.com/vessels/details/9118161
EAGLE VALENCE,38958X,9910234,Oil tanker,329.9,323.4,60,29.6,21.7,158244,105715,299244,https://www.vesselfinder.com/vessels/details/9910234
MORHOLMEN,12441A,9553414,Oil tanker / Chemical tanker,144.22,134,23,12.4,8.9,11908,5180,17086,https://www.vesselfinder.com/vessels/details/9553414
SEA POWER,23386W,9322126,Oil tanker / Chemical tanker,128.6,120.4,20.4,11.5,8.7,8539,4117,13096,https://www.vesselfinder.com/vessels/details/9322126
HESTIA,39182R,9183300,Oil tanker,243.86,234,42,21,14.9,57066,32719,105477,https://www.vesselfinder.com/vessels/details/9183300
GLORY STAR 1,17543V,9463528,Oil tanker,142.5,134.5,23,12.6,8.95,10797,5131,16820,https://www.vesselfinder.com/vessels/details/9463528
GERANI,12057H,9435832,Oil tanker / Chemical tanker,94.6,88,15.2,7.2,56,3006,1292,4284,https://www.vesselfinder.com/vessels/details/9435832
DA MING SHAN,28920M,9779745,Asphalt carrier,139,132,22.8,11.8,7.9,10748,3224,12980,https://www.vesselfinder.com/vessels/details/9779745
SALMON MUSTAFA,16581A,9034717,Liquefied gas carrier,159,135.15,25.6,10.9,2013,19511,5854,23256,https://www.vesselfinder.com/vessels/details/9034717
CHINAGAS LEGEND,34847E,9847944,Liquefied gas carrier,230,226,36.6,22.2,12,48894,16489,55368,https://www.vesselfinder.com/vessels/details/9847944
TERN FORS,38396M,9909651,Oil tanker / Chemical tanker,147,143.5,22,11.7,9,11445,4906,15034,https://www.vesselfinder.com/vessels/details/9909651
RUDOLF SAMOYLOVICH,27897A,9750713,Liquefied gas carrier,299,283.1,50,26.5,13,128975,38692,96703,https://www.vesselfinder.com/vessels/details/9750713
SHATT AL ARAB,16416V,9322140,Oil tanker,128.6,120.4,20.4,11.5,8.7,8539,4117,13050,https://www.vesselfinder.com/vessels/details/9322140
VICTORIA KOSAN,11103V,9390965,Liquefied gas carrier,115,108.1,18.5,10.6,8.65,7465,2239,8556,https://www.vesselfinder.com/vessels/details/9390965
PS QUEEN,10431Q,9358319,Oil tanker / Chemical tanker,183,175.38,32.2,19.1,11,30092,13602,51218,https://www.vesselfinder.com/vessels/details/9358319
SEA CHALLENGER,24807R,9322114,Oil tanker / Chemical tanker,128.6,120.4,20.4,11.5,8.7,8539,4117,13089,https://www.vesselfinder.com/vessels/details/9322114
BARTOK,13791S,9517458,Oil tanker / Chemical tanker,98.71,91.65,14.1,5.8,1411,2974,1192,4121,https://www.vesselfinder.com/vessels/details/9517458
RHOURD EL HAMRA,08519M,9337793,Liquefied gas carrier,156,148,25,16.5,9.77,16938,5081,19277,https://www.vesselfinder.com/vessels/details/9337793
SEA GULL 18,42372J,9449455,Oil tanker / Chemical tanker,121.8,113,20.4,11.9,8.65,8278,3725,12825,https://www.vesselfinder.com/vessels/details/9449455
PETROBAY,29617U,9301172,Oil tanker,66,63,15,6,4.6,1704,842,3059,https://www.vesselfinder.com/vessels/details/9301172
CAVENDISH,10569Q,9489120,Oil tanker,117.6,110.12,19,10,7.6,6152,2883,9380,https://www.vesselfinder.com/vessels/details/9489120
DJANET,06463C,9176369,Liquefied gas carrier,230,219.7,36,21.9,11.6,47174,16101,54584,https://www.vesselfinder.com/vessels/details/9176369
ERMIS,06503V,9203265,Oil tanker,332,320.28,58,26.84,22.02,157831,108670,299088,https://www.vesselfinder.com/vessels/details/9203265
AFRICA,38893C,9905320,Oil tanker,274,268.8,50,23.2,17.15,86628,54035,163220,https://www.vesselfinder.com/vessels/details/9905320
DH HONESTY,31143D,9815630,Oil tanker / Chemical tanker,133.23,130.43,21.5,11.5,8.5,8944,4228,13148,https://www.vesselfinder.com/vessels/details/9815630
PAPANDAYAN,26453F,9793466,Oil tanker,157.5,149.5,27.7,12,7,14750,4583,17713,https://www.vesselfinder.com/vessels/details/9793466
OWL 3,33781V,9332494,Oil tanker / Chemical tanker,129.2,121.45,20,10,8.71,8689,4039,13153,https://www.vesselfinder.com/vessels/details/9332494
ROSE MARY,30171W,9594808,Oil tanker,120.55,112,17.2,8.9,6.7,4946,2528,7535,https://www.vesselfinder.com/vessels/details/9594808
ISIQALO,38172T,9371294,Oil tanker,90.22,85,15.6,7.8,6,3220,1327,4596,https://www.vesselfinder.com/vessels/details/9371294
EMPERY,32287W,9744910,Liquefied gas carrier,160,152.8,24.8,16.7,9.4,17235,5171,16925,https://www.vesselfinder.com/vessels/details/9744910
MARLIN,12514E,9453638,Oil tanker / Chemical tanker,144,134.73,23,12.4,8.9,11931,5180,17043,https://www.vesselfinder.com/vessels/details/9453638
SEAGULL,32117M,9828235,Oil tanker,84.98,80.2,13.8,6.4,4.8,2154,923,3163,https://www.vesselfinder.com/vessels/details/9828235
ANDES VI,36576J,9704881,Oil tanker,96.9,89.8,15.8,7.05,6.15,2997,1549,5230,https://www.vesselfinder.com/vessels/details/9704881
CONSTANCY,10544N,9493042,Oil tanker / Chemical tanker,130.2,122.1,18.6,10.8,8,7284,3472,11273,https://www.vesselfinder.com/vessels/details/9493042
PLEVNE,27622B,9340908,Oil tanker / Chemical tanker,116.5,109,20,11.7,8.4,7700,3266,11321,https://www.vesselfinder.com/vessels/details/9340908
SEA HERMES,25140D,9031519,Liquefied gas carrier,212,36,20.7,11.02,6700,42539,49242,224.05,https://www.vesselfinder.com/vessels/details/9031519
ES RIGHT,19114D,9588718,Oil tanker / Chemical tanker,99.6,94,18,9.6,6.5,5031,1681,6401,https://www.vesselfinder.com/vessels/details/9588718
GOLDEN AFRICA,17865V,9606077,Oil tanker / Chemical tanker,69.8,72.42,10.45,5.1,4.2,1220,511,1692,https://www.vesselfinder.com/vessels/details/9606077
NOSTOS,02993F,9258014,Oil tanker,182.5,172,32.2,19.1,12.65,28529,12315,47147,https://www.vesselfinder.com/vessels/details/9258014
AKRA 102,33067U,9835915,Chemical tanker,99.9,95.62,20,6.8,5,4158,1247,5692,https://www.vesselfinder.com/vessels/details/9835915
ASPHALT ALLIANCE,03870J,9287883,Oil tanker / Asphalt carrier,97.8,16.8,8.2,6.48,1711,3923,5895,105.5,https://www.vesselfinder.com/vessels/details/9287883
JASTELLA,30771Y,9812121,Oil tanker / Asphalt carrier / Chemical tanker,109.9,104,20,11.1,7.3,7293,2187,7947,https://www.vesselfinder.com/vessels/details/9812121
PACIFIC BREEZE,25469L,9698123,Liquefied gas carrier,299.94,286.5,52,28,12.2,144978,43493,92830,https://www.vesselfinder.com/vessels/details/9698123
MASSONGO,20762U,9078359,Offshore service unit,322,58,28.9,19.83,8120,147800,103551,269241,https://www.vesselfinder.com/vessels/details/9078359
LENA RIVER,21288R,9629598,Liquefied gas carrier,288,275,44.2,26,12.5,100236,30108,84585,https://www.vesselfinder.com/vessels/details/9629598
ALESSA,32000K,9438262,Chemical tanker,117.6,109.6,18.98,10.01,7.51,6190,2900,9027,https://www.vesselfinder.com/vessels/details/9438262
SEA PHANTOM,35046V,9326653,Oil tanker / Chemical tanker,128.6,120.86,20.43,11.5,8.7,8503,4173,13071,https://www.vesselfinder.com/vessels/details/9326653
MELATI 3,26531Q,9172234,Chemical tanker,177,168.98,30,15.2,10.39,22116,8678,31983,https://www.vesselfinder.com/vessels/details/9172234
ECHO STAR,41206R,9134294,Liquefied gas carrier,219,36,20.4,10.84,9615,44652,49651,230,https://www.vesselfinder.com/vessels/details/9134294
SANJIN 3025,41702F,9845087,Oil tanker / Chemical tanker,139.98,134.37,20.2,11.2,8.2,8916,4438,13774,https://www.vesselfinder.com/vessels/details/9845087
MILTIADIS JUNIOR,24668Q,9693745,Oil tanker,333,324,60,22.5,8019,166308,109544,320926,https://www.vesselfinder.com/vessels/details/9693745
THE SHERIFF,19823Y,9492311,Oil tanker / Asphalt carrier / Chemical tanker,133.28,128.2,23,12.4,8.6,10866,3612,14936,https://www.vesselfinder.com/vessels/details/9492311
CPTN KOSTAS,14638N,9555204,Oil tanker,102.7,95,17.8,8.8,6.5,4568,1871,6195,https://www.vesselfinder.com/vessels/details/9555204
BEKS RENZ,37992X,9298662,Oil tanker / Product tanker,219,32.2,20.9,14.44,7227,42443,74999,228.19,https://www.vesselfinder.com/vessels/details/9298662
KITEK 9,07753E,9332262,Oil tanker,95.7,89,13.8,6.8,5.89,2558,1196,4241,https://www.vesselfinder.com/vessels/details/9332262
COLOSSUS,15815S,9553270,Oil tanker,102.7,95,17.8,8.8,6.5,4568,1871,6141,https://www.vesselfinder.com/vessels/details/9553270
RARITY,04125L,9278519,Oil tanker / Chemical tanker,183,173.9,32.2,19.1,12.2,30070,11688,45967,https://www.vesselfinder.com/vessels/details/9278519
TERN ISLAND,38395L,9909649,Oil tanker / Chemical tanker,147,144.3,22,11.7,9.1,11445,4906,15024,https://www.vesselfinder.com/vessels/details/9909649
NORDIC MARITA,32790T,9558402,Oil tanker / Chemical tanker,146.19,138.1,24.2,12.9,9.57,12042,6254,19909,https://www.vesselfinder.com/vessels/details/9558402
HELLAS PALIROS,40672L,9928657,Oil tanker,330,324,60,29.7,21.72,154792,106095,299999,https://www.vesselfinder.com/vessels/details/9928657
PK MARIT,43977D,9235464,Oil tanker / Chemical tanker,144,25,15.2,10.01,5212,15016,22820,153.2,https://www.vesselfinder.com/vessels/details/9235464
CIMIL,18737T,9487378,Oil tanker / Chemical tanker,99.84,94.76,15.6,7.6,6.1,3308,1503,4999,https://www.vesselfinder.com/vessels/details/9487378
FLORENCE-B,10831A,9406984,Oil tanker / Chemical tanker,89.2,86.1,13.8,5,1707,2158,986,3536,https://www.vesselfinder.com/vessels/details/9406984
SPABUNKER CINCUENTAYUNO,11583S,9416898,Oil tanker,84.93,76.56,16.25,7.6,5.99,2983,1427,5000,https://www.vesselfinder.com/vessels/details/9416898
NO.7 HANA,41098Y,9952000,Oil tanker / Chemical tanker,79.84,74,13,6.5,5.7,1946,758,2649,https://www.vesselfinder.com/vessels/details/9952000
BERGEN LNG,11751A,9436159,LATS,49.25,47.28,11.4,5.35,2.85,1012,303,547,https://www.vesselfinder.com/vessels/details/9436159
MED BLUE JAY,13672N,9544346,Oil tanker / Chemical tanker,115.97,123.25,17.2,7.2,1978,5633,2592,8231,https://www.vesselfinder.com/vessels/details/9544346
LOANNA,38526D,9251884,Oil tanker / Chemical tanker,182,176.77,32.16,17.2,17.2,26914,14288,46764,https://www.vesselfinder.com/vessels/details/9251884
MINA DENIZ,33660P,9835032,Oil tanker / Chemical tanker,109.98,105.8,16.6,8.45,6.7,4413,1999,6610,https://www.vesselfinder.com/vessels/details/9835032
GAZ IMPERIAL,30450A,9795919,Liquefied gas carrier,230,226,36.6,22.2,12.1,47774,16834,54304,https://www.vesselfinder.com/vessels/details/9795919
SAN DU AO,13115H,9608752,Oil tanker / Asphalt carrier,146,137.2,22,10.8,7.9,9963,3197,12777,https://www.vesselfinder.com/vessels/details/9608752
QUINN,11363D,9538842,Oil tanker,115,109.24,17.6,8.8,7,4758,2321,7393,https://www.vesselfinder.com/vessels/details/9538842
VESTHOLMEN,27457W,9421295,Oil tanker / Chemical tanker,144,136,22.6,12.5,9.21,11261,5265,17525,https://www.vesselfinder.com/vessels/details/9421295
WHITDAWN,18022R,9604342,Oil tanker,79.94,75.36,16,6.6,1109,2746,1260,4816,https://www.vesselfinder.com/vessels/details/9604342
MARLIN HERA,30412J,9729221,Oil tanker,228,219,32.24,20.9,14.45,42791,21760,74197,https://www.vesselfinder.com/vessels/details/9729221
PHUBAI PATTRA 2,13600K,9519664,Oil tanker / Chemical tanker,101.39,94.9,19.05,10.5,6.5,5681,2037,7156,https://www.vesselfinder.com/vessels/details/9519664
ANGEL NO.2,11343G,9547788,Oil tanker / Chemical tanker,110,17.6,9,6.6,2212,5083,7681,118,https://www.vesselfinder.com/vessels/details/9547788
CONSTANTIOS,21239N,9422366,Oil tanker,274,264,48,23.1,17.15,81306,52325,157985,https://www.vesselfinder.com/vessels/details/9422366
ROMA,44266S,9286047,Oil tanker / Chemical tanker,175,27.34,16.7,11.22,5514,23235,37298,182.55,https://www.vesselfinder.com/vessels/details/9286047
EVA BERGEN,30627S,9800013,Oil tanker / Chemical tanker,145.53,137,23.7,13.35,9.7,11773,6073,19888,https://www.vesselfinder.com/vessels/details/9800013
OZDEN S,06997H,9338735,Oil tanker / Chemical tanker,105.5,98.41,16.8,6.29,1120,3753,1776,5900,https://www.vesselfinder.com/vessels/details/9338735
ANGEL NO.1,10870S,9470662,Oil tanker / Chemical tanker,118,110.17,17.6,9,6.6,5083,2411,7681,https://www.vesselfinder.com/vessels/details/9470662
GAS AMBALAT,17232H,9710804,Liquefied gas carrier,107,100.5,17.6,5.5,2816,5036,1510,3769,https://www.vesselfinder.com/vessels/details/9710804
HELEN M,31883H,9308223,Oil tanker,179.9,172,32.2,19.25,12.8,28245,12822,46843,https://www.vesselfinder.com/vessels/details/9308223
ESSENCE,38872E,9910997,Oil tanker,114.99,108.5,19,10,7.5,6113,2527,8613,https://www.vesselfinder.com/vessels/details/9910997
HIRA V,01338G,9217333,Oil tanker / Chemical tanker,113.5,106.18,16.9,8.4,6.79,4336,2063,6744,https://www.vesselfinder.com/vessels/details/9217333
SILVER CINDY,24293H,9682368,Oil tanker / Chemical tanker,183,174,32.2,19.1,13.26,29460,13632,49738,https://www.vesselfinder.com/vessels/details/9682368
IN ECKER,35721E,9861483,Oil tanker / Chemical tanker,183.06,174,32.2,16.3,10.5,26371,10176,39971,https://www.vesselfinder.com/vessels/details/9861483
EXCALIBUR,01670S,9230050,Liquefied gas carrier,277,266,43.4,26,12.1,93786,28136,77822,https://www.vesselfinder.com/vessels/details/9230050
MAZU,00439E,9190195,Oil tanker / Chemical tanker,103.46,98.35,15,9.3,4.75,3653,1825,6535,https://www.vesselfinder.com/vessels/details/9190195
ECOWIND,44109W,9253428,Chemical tanker,101.24,16.8,9,7,2.261,4251,6566,106.98,https://www.vesselfinder.com/vessels/details/9253428
SUPER G,18325V,9418121,HOOW,174,32.2,19.1,13,6113,30075,50747,183,https://www.vesselfinder.com/vessels/details/9418121
B GAS VENUS,11134E,9298040,Liquefied gas carrier,75,69.7,14.14,7.5,6.49,2708,820,3090,https://www.vesselfinder.com/vessels/details/9298040
DIMITRA II,39611H,9208215,Oil tanker,333,320,60,29.3,20.88,159577,96408,298920,https://www.vesselfinder.com/vessels/details/9208215
GAZ VICTORY,14746F,9458171,Liquefied gas carrier,155,147.22,23.1,15.4,9.6,15314,4782,17672,https://www.vesselfinder.com/vessels/details/9458171
VOULA,29127M,9290828,Oil tanker,175,27.38,16.7,11.22,6006,23298,37252,182.55,https://www.vesselfinder.com/vessels/details/9290828
JAGUAR,30439N,9578024,Liquefied gas carrier,99.85,92.43,17.4,11.7,7.06,5036,1511,4980,https://www.vesselfinder.com/vessels/details/9578024
ES VALOR,41703G,9843625,Oil tanker / Chemical tanker,139.98,134.37,20.2,11.2,8.2,8916,4416,13798,https://www.vesselfinder.com/vessels/details/9843625
OLYMPIC LION,27876C,9445459,Oil tanker,339.76,327,60,31,22.28,170611,102595,319541,https://www.vesselfinder.com/vessels/details/9445459
WESTMINSTER,20044P,9520132,Liquefied gas carrier,119.95,115,19,10,7.6,7222,2664,9011,https://www.vesselfinder.com/vessels/details/9520132
HEBE,38411D,9259185,Oil tanker,246.8,235,42,21.3,14.78,57979,31829,107144,https://www.vesselfinder.com/vessels/details/9259185
KOCATEPE,18980H,9274666,Oil tanker / Chemical tanker,185.6,176,31,10.6,5815,26662,10205,37082,https://www.vesselfinder.com/vessels/details/9274666
MH LANGOEY,07274J,9330783,Oil tanker / Chemical tanker,144.09,136.46,24.2,12.9,9.6,11729,6285,19900,https://www.vesselfinder.com/vessels/details/9330783
STENA SUEDE,18076A,9579042,Oil tanker,264,48,23.2,17,6223,81443,158824,274,https://www.vesselfinder.com/vessels/details/9579042
EKO 2,09207K,9393955,Oil tanker,89.95,82.9,14,6.5,4.2,2978,962,2700,https://www.vesselfinder.com/vessels/details/9393955
LILSTELLA,30337C,9794771,Oil tanker / Asphalt carrier,109.9,104,20,11.1,7.3,7293,2187,7944,https://www.vesselfinder.com/vessels/details/9794771
SEA PROSPERITY,26072R,9717371,Oil tanker,89.98,85.58,15.8,7.2,5.7,2871,1262,4420,https://www.vesselfinder.com/vessels/details/9717371
W.BLOSSOM,11444R,9542922,Chemical tanker,109.6,19,10,7.5,2512,6445,9073,117.6,https://www.vesselfinder.com/vessels/details/9542922
FRES,15203C,9531363,Oil tanker,88.02,79.98,14.2,6,5.2,2240,992,3352,https://www.vesselfinder.com/vessels/details/9531363
ALPHA POINT,04808D,9289489,Oil tanker,248,234.81,43,21,14.31,59834,31168,99990,https://www.vesselfinder.com/vessels/details/9289489
LASCAUX,10596U,9405746,Oil tanker / Chemical tanker,119.45,112.6,20,9.8,7.71,6953,3293,11674,https://www.vesselfinder.com/vessels/details/9405746
CORAL PARENSIS,19738G,9208148,PCHL,109,18.8,10,8.41,1610,7821,8669,118.06,https://www.vesselfinder.com/vessels/details/9208148
SPABUNKER CUARENTAYUNO,11800D,9127382,EALQ,72.1,70.43,16,6.8,5.3,2267,860,4000,https://www.vesselfinder.com/vessels/details/9127382
MARINE UNITY,17552F,9582817,Special service,23.04,7,3.5,2.5,1258,143,43,24,https://www.vesselfinder.com/vessels/details/9582817
GLOBAL EAGLE,10952G,9422847,Oil tanker / Chemical tanker,110,105.29,18.6,10,7.9,5256,2842,9010,https://www.vesselfinder.com/vessels/details/9422847
METIS,12485X,9498949,Oil tanker / Chemical tanker,110,105.29,18.6,10,7.8,5256,2847,8839,https://www.vesselfinder.com/vessels/details/9498949
SRI KANCHANADIT,25675K,9728978,Oil tanker,77.4,73.3,15,7,4.8,2423,818,2911,https://www.vesselfinder.com/vessels/details/9728978
FRANCOIS,38298F,9907782,Liquefied gas carrier,119.26,112.5,18.2,8.4,6.45,5818,2092,6386,https://www.vesselfinder.com/vessels/details/9907782
DIJLAH,13018C,9424285,HNAD,129.5,20.8,10.8,8.1,2712,8706,13451,137.76,https://www.vesselfinder.com/vessels/details/9424285
BORA,33394A,9276004,Oil tanker / Chemical tanker,183.21,174,32.2,18.8,12.2,29327,11984,46700,https://www.vesselfinder.com/vessels/details/9276004
ISE PRINCESS,28150A,9411185,FAIRSEA ENTERPRISES S.A.,228.6,217.8,42,21.5,14.78,55909,29810,105361,https://www.vesselfinder.com/vessels/details/9411185
BITUMA,27869U,9753832,PDSW,108,103.5,17.2,9,6,4703,1411,4995,https://www.vesselfinder.com/vessels/details/9753832
PACIFIC TRADER,38572D,9403839,Oil tanker / Chemical tanker,144.05,134.5,23,12.4,9,12164,5637,16934,https://www.vesselfinder.com/vessels/details/9403839
GLOBAL ASPHALT,38P538,9005338,Oil tanker / Asphalt carrier,110.6,103.3,17,9.36,7.06,4098,1460,6616,https://www.vesselfinder.com/vessels/details/9005338
MAXIMUS,29279C,9387164,Oil tanker,109,17.6,8.7,6.8,1912,4535,7654,115,https://www.vesselfinder.com/vessels/details/9387164
MED TUNCER,13671M,9830599,Oil tanker / Chemical tanker,115.97,123.25,17.2,7.2,1977,5651,2599,8227,https://www.vesselfinder.com/vessels/details/9830599
EUROPE I,38894D,9905332,Oil tanker,274,268.8,50,23.2,17.15,86628,54035,163136,https://www.vesselfinder.com/vessels/details/9905332
THE JUDGE,27728R,9755725,Oil tanker / Asphalt carrier / Chemical tanker,183.06,174,32.2,17,10.5,28164,8449,37770,https://www.vesselfinder.com/vessels/details/9755725
SPAR,34462L,9185530,Oil tanker,274.26,264,48,23.1,17.05,81151,52036,159901,https://www.vesselfinder.com/vessels/details/9185530
DING HENG 39,35493G,9416070,Oil tanker / Chemical tanker,144.09,136,24.2,12.9,9.65,11722,6321,19994,https://www.vesselfinder.com/vessels/details/9416070
ACCORD,32315C,9274020,Oil tanker / Chemical tanker,112,105.29,18.7,10,7.61,5367,2694,8576,https://www.vesselfinder.com/vessels/details/9274020
ALSU,28941K,9808742,Oil tanker / Chemical tanker,90.84,82.77,13,5.39,1262,2298,1004,3338,https://www.vesselfinder.com/vessels/details/9808742
FURE VINGA,31092X,9890599,Oil tanker / Chemical tanker,149.9,146.64,22.8,12.1,9.36,12763,5838,17999,https://www.vesselfinder.com/vessels/details/9890599
SERI ANGKASA,07565A,9321665,Liquefied gas carrier,283.06,266.06,43.4,26,12.4,95729,28718,71500,https://www.vesselfinder.com/vessels/details/9321665
VERRAZANE,22207Q,9649146,Liquefied gas carrier,173.7,167.52,28,17.8,10.4,23160,6947,26298,https://www.vesselfinder.com/vessels/details/9649146
PURITY,10567N,9408358,Oil tanker,117.6,109.6,19,10,7.5,6149,2874,9250,https://www.vesselfinder.com/vessels/details/9408358
CLARITY,08587L,9390264,Oil tanker,110,105.29,18.6,10,7.9,5129,2872,9210,https://www.vesselfinder.com/vessels/details/9390264
ASPIRE I,08578B,9342932,Oil tanker,110,17.6,8.7,6.8,1910,4522,7639,117.75,https://www.vesselfinder.com/vessels/details/9342932
ALICE THERESA,14234Y,9478303,Oil tanker / Chemical tanker,101.39,94.9,19.05,10.5,7.6,5706,2406,7874,https://www.vesselfinder.com/vessels/details/9478303
SM 22,26928W,9367499,Oil tanker,103.82,95.91,15.5,8.2,6.12,3466,1736,6078,https://www.vesselfinder.com/vessels/details/9367499
STENA SUPREME,18821K,9585895,Oil tanker,274,264,48,23.22,17,81187,51148,159031,https://www.vesselfinder.com/vessels/details/9585895
METIN HUSEYNOV,38531J,9175171,Oil tanker / Chemical tanker,123.2,16.5,6.8,5.02,1797,4606,6600,129.3,https://www.vesselfinder.com/vessels/details/9175171
LEVANTO,01192X,9231602,Oil tanker,140,134.95,23,12.4,9.5,11118,5573,19117,https://www.vesselfinder.com/vessels/details/9231602
DUZGIT INTEGRITY,09624N,9380415,Oil tanker / Chemical tanker,131.85,123.7,18.9,10.2,7.97,7833,3626,10736,https://www.vesselfinder.com/vessels/details/9380415
GEA,25263M,9292591,Oil tanker / Chemical tanker,175.96,168,31,17.2,1107,25364,9930,39999,https://www.vesselfinder.com/vessels/details/9292591
MED NORDIC,21792P,9527776,Oil tanker / Chemical tanker,119.68,19.5,9.6,7.5,2113,7386,9438,128.09,https://www.vesselfinder.com/vessels/details/9527776
LESVOS,28873L,9772321,Oil tanker,274.3,269.9,48,23.2,16.58,82605,52005,156949,https://www.vesselfinder.com/vessels/details/9772321
POINTIS,26546G,9719410,Liquefied gas carrier,225.13,220,36.6,22.2,12,47791,18489,53931,https://www.vesselfinder.com/vessels/details/9719410
SEA FORCE,24858W,9322102,Oil tanker / Chemical tanker,128.6,120.4,20.4,11.5,8.7,8539,4117,13078,https://www.vesselfinder.com/vessels/details/9322102
JORGE AMADO,19546X,9596870,Liquefied gas carrier,98,92,16.8,7.7,5,4679,1404,3000,https://www.vesselfinder.com/vessels/details/9596870
KILBURN,23071E,9664938,Liquefied gas carrier,119.95,114.11,20,10,7.35,7891,2977,8586,https://www.vesselfinder.com/vessels/details/9664938
CRYSTAL VALERIAN,35874V,9851622,Liquefied gas carrier,99.98,93.5,17.2,7.8,6.1,4324,1376,4920,https://www.vesselfinder.com/vessels/details/9851622
SEA BAZOU 2,07359B,9334428,Oil tanker / Chemical tanker,148,139.5,21.6,8.6,2712,10811,5219,15551,https://www.vesselfinder.com/vessels/details/9334428
SAKURA ADVANCE,15644G,9568495,Oil tanker / Chemical tanker,170,161,26.8,15.6,10.1,19349,7594,27000,https://www.vesselfinder.com/vessels/details/9568495
HUA YUN,17298E,9566344,Oil tanker,182,174,32.2,17.3,11,28410,9810,40000,https://www.vesselfinder.com/vessels/details/9566344
THUN LONDON,30814V,9828986,Oil tanker / Chemical tanker,149.8,140.8,22.8,12.7,9.4,11826,5932,18684,https://www.vesselfinder.com/vessels/details/9828986
